px	py	name
41.1540000000000	-8.61800000000000	'Massarelos'
41.1870000000000	-8.69200000000000	'Massarelos'
41.1460000000000	-8.59600000000000	'Massarelos'
41.1520000000000	-8.61100000000000	'Massarelos'
41.1800000000000	-8.62400000000000	'Massarelos'
41.1420000000000	-8.60500000000000	'Massarelos'
41.1780000000000	-8.64500000000000	'Massarelos'
41.1460000000000	-8.60700000000000	'Massarelos'
41.1530000000000	-8.60500000000000	'Massarelos'
41.1610000000000	-8.67600000000000	'Massarelos'
41.1780000000000	-8.65800000000000	'Massarelos'
41.2360000000000	-8.67000000000000	'Massarelos'
41.1780000000000	-8.58000000000000	'Massarelos'
41.2310000000000	-8.66700000000000	'Massarelos'
41.1840000000000	-8.58100000000000	'Massarelos'
41.1410000000000	-8.64600000000000	'Massarelos'
41.2360000000000	-8.64600000000000	'Massarelos'
41.1890000000000	-8.57600000000000	'Massarelos'
41.1500000000000	-8.59400000000000	'Massarelos'
41.1490000000000	-8.60200000000000	'Massarelos'
41.1690000000000	-8.58100000000000	'Massarelos'
41.2360000000000	-8.66900000000000	'Massarelos'
41.1900000000000	-8.59600000000000	'Massarelos'
41.1530000000000	-8.59600000000000	'Massarelos'
41.1480000000000	-8.59800000000000	'Massarelos'
41.1500000000000	-8.63000000000000	'Massarelos'
41.1520000000000	-8.60500000000000	'Massarelos'
41.2110000000000	-8.61300000000000	'Massarelos'
41.1480000000000	-8.64700000000000	'Massarelos'
41.2580000000000	-8.59500000000000	'Massarelos'
41.1800000000000	-8.58200000000000	'Massarelos'
41.1620000000000	-8.64400000000000	'Massarelos'
41.2370000000000	-8.67000000000000	'Massarelos'
41.1760000000000	-8.64400000000000	'Massarelos'
41.1590000000000	-8.64000000000000	'Massarelos'
41.1980000000000	-8.59900000000000	'Massarelos'
41.1580000000000	-8.62200000000000	'Massarelos'
41.1680000000000	-8.55200000000000	'Massarelos'
41.2110000000000	-8.55900000000000	'Massarelos'
41.1790000000000	-8.62800000000000	'Massarelos'
41.1660000000000	-8.59400000000000	'Massarelos'
41.1710000000000	-8.58800000000000	'Massarelos'
41.1240000000000	-8.61600000000000	'Massarelos'
41.1480000000000	-8.58600000000000	'Massarelos'
41.1450000000000	-8.61500000000000	'Massarelos'
41.1660000000000	-8.60900000000000	'Massarelos'
41.1840000000000	-8.58700000000000	'Massarelos'
41.1640000000000	-8.67000000000000	'Massarelos'
41.1470000000000	-8.66800000000000	'Massarelos'
41.1420000000000	-8.61300000000000	'Massarelos'
41.1470000000000	-8.66100000000000	'Massarelos'
41.1260000000000	-8.60600000000000	'Massarelos'
41.1470000000000	-8.61200000000000	'Massarelos'
41.1600000000000	-8.63700000000000	'Massarelos'
41.2540000000000	-8.65300000000000	'Massarelos'
41.1540000000000	-8.65500000000000	'Massarelos'
41.1480000000000	-8.58500000000000	'Massarelos'
41.2010000000000	-8.64800000000000	'Massarelos'
41.1690000000000	-8.66300000000000	'Massarelos'
41.1470000000000	-8.61500000000000	'Massarelos'
41.1670000000000	-8.62900000000000	'Massarelos'
41.1480000000000	-8.61600000000000	'Massarelos'
41.1660000000000	-8.59700000000000	'Massarelos'
41.1520000000000	-8.61300000000000	'Massarelos'
41.1660000000000	-8.62000000000000	'Massarelos'
41.1950000000000	-8.69900000000000	'Massarelos'
41.1680000000000	-8.59200000000000	'Massarelos'
41.1610000000000	-8.60000000000000	'Massarelos'
41.1540000000000	-8.61300000000000	'Massarelos'
41.1930000000000	-8.57800000000000	'Massarelos'
41.1610000000000	-8.59400000000000	'Massarelos'
41.1800000000000	-8.58300000000000	'Massarelos'
41.1530000000000	-8.64500000000000	'Massarelos'
41.1620000000000	-8.60900000000000	'Massarelos'
41.2350000000000	-8.66700000000000	'Massarelos'
41.0840000000000	-8.58600000000000	'Massarelos'
41.1690000000000	-8.62200000000000	'Massarelos'
41.1600000000000	-8.60800000000000	'Massarelos'
41.2190000000000	-8.69500000000000	'Massarelos'
41.1660000000000	-8.62400000000000	'Massarelos'
41.1460000000000	-8.62000000000000	'Massarelos'
41.1560000000000	-8.57400000000000	'Massarelos'
41.1710000000000	-8.65500000000000	'Massarelos'
41.1750000000000	-8.58600000000000	'Massarelos'
41.1640000000000	-8.63600000000000	'Massarelos'
41.1640000000000	-8.58400000000000	'Massarelos'
41.1810000000000	-8.58400000000000	'Massarelos'
41.1650000000000	-8.62000000000000	'Massarelos'
41.1990000000000	-8.70900000000000	'Massarelos'
41.2370000000000	-8.66900000000000	'Massarelos'
41.2090000000000	-8.56000000000000	'Massarelos'
41.1630000000000	-8.62000000000000	'Massarelos'
41.1510000000000	-8.61400000000000	'Massarelos'
41.1530000000000	-8.56900000000000	'Massarelos'
41.1510000000000	-8.62700000000000	'Massarelos'
41.1610000000000	-8.60400000000000	'Massarelos'
41.1590000000000	-8.63000000000000	'Massarelos'
41.1760000000000	-8.54600000000000	'Massarelos'
41.1610000000000	-8.63600000000000	'Massarelos'
41.1560000000000	-8.65400000000000	'Massarelos'
41.1700000000000	-8.58200000000000	'Massarelos'
41.1550000000000	-8.60900000000000	'Massarelos'
41.1770000000000	-8.58400000000000	'Massarelos'
41.1520000000000	-8.62700000000000	'Massarelos'
41.1590000000000	-8.62400000000000	'Massarelos'
41.1430000000000	-8.60200000000000	'Massarelos'
41.1630000000000	-8.58800000000000	'Massarelos'
41.1540000000000	-8.64300000000000	'Massarelos'
41.1840000000000	-8.59200000000000	'Massarelos'
41.1880000000000	-8.70300000000000	'Massarelos'
41.1500000000000	-8.60700000000000	'Massarelos'
41.1850000000000	-8.58000000000000	'Massarelos'
41.1620000000000	-8.62100000000000	'Massarelos'
41.1590000000000	-8.64600000000000	'Massarelos'
41.1590000000000	-8.65500000000000	'Massarelos'
41.1530000000000	-8.59900000000000	'Massarelos'
41.1520000000000	-8.61800000000000	'Massarelos'
41.1550000000000	-8.61100000000000	'Massarelos'
41.1690000000000	-8.62300000000000	'Massarelos'
41.1620000000000	-8.63600000000000	'Massarelos'
41.1600000000000	-8.62900000000000	'Massarelos'
41.1490000000000	-8.67300000000000	'Massarelos'
41.1630000000000	-8.67600000000000	'Massarelos'
41.1780000000000	-8.62400000000000	'Massarelos'
41.1430000000000	-8.63800000000000	'Massarelos'
41.1440000000000	-8.60500000000000	'Massarelos'
41.1610000000000	-8.64800000000000	'Massarelos'
41.1450000000000	-8.57900000000000	'Massarelos'
41.1510000000000	-8.64900000000000	'Massarelos'
41.1640000000000	-8.62800000000000	'Massarelos'
41.2000000000000	-8.50500000000000	'Massarelos'
41.1500000000000	-8.61300000000000	'Massarelos'
41.1900000000000	-8.69400000000000	'Massarelos'
41.1380000000000	-8.56600000000000	'Massarelos'
41.1370000000000	-8.61600000000000	'Massarelos'
41.1790000000000	-8.62900000000000	'Massarelos'
41.1500000000000	-8.59800000000000	'Massarelos'
41.1480000000000	-8.58400000000000	'Massarelos'
41.1700000000000	-8.65300000000000	'Massarelos'
41.1630000000000	-8.51300000000000	'Massarelos'
41.1850000000000	-8.69200000000000	'Massarelos'
41.1500000000000	-8.60800000000000	'Massarelos'
41.1290000000000	-8.62000000000000	'Massarelos'
41.1790000000000	-8.60100000000000	'Massarelos'
41.1750000000000	-8.61800000000000	'Massarelos'
41.1330000000000	-8.63400000000000	'Massarelos'
41.1090000000000	-8.61700000000000	'Massarelos'
41.1550000000000	-8.59900000000000	'Massarelos'
41.1590000000000	-8.58000000000000	'Massarelos'
41.1590000000000	-8.57000000000000	'Massarelos'
41.1350000000000	-8.59900000000000	'Massarelos'
41.1580000000000	-8.62800000000000	'Massarelos'
41.1830000000000	-8.60200000000000	'Massarelos'
41.1870000000000	-8.55000000000000	'Massarelos'
41.1800000000000	-8.68500000000000	'Massarelos'
41.1360000000000	-8.60700000000000	'Massarelos'
41.1460000000000	-8.59400000000000	'Massarelos'
41.2350000000000	-8.66900000000000	'Massarelos'
41.1290000000000	-8.61200000000000	'Massarelos'
41.1260000000000	-8.59800000000000	'Massarelos'
41.1540000000000	-8.67300000000000	'Massarelos'
41.1660000000000	-8.59500000000000	'Massarelos'
41.1770000000000	-8.61400000000000	'Massarelos'
41.1510000000000	-8.61300000000000	'Massarelos'
41.0960000000000	-8.57400000000000	'Massarelos'
41.1590000000000	-8.62800000000000	'Massarelos'
41.1730000000000	-8.68400000000000	'Massarelos'
41.1420000000000	-8.64700000000000	'Massarelos'
41.1500000000000	-8.66000000000000	'Massarelos'
41.2340000000000	-8.63800000000000	'Massarelos'
41.1370000000000	-8.61700000000000	'Massarelos'
41.1810000000000	-8.64000000000000	'Massarelos'
41.1510000000000	-8.60900000000000	'Massarelos'
41.2040000000000	-8.68700000000000	'Massarelos'
41.1720000000000	-8.63800000000000	'Massarelos'
41.2380000000000	-8.66800000000000	'Massarelos'
41.1680000000000	-8.62900000000000	'Massarelos'
41.1660000000000	-8.59200000000000	'Massarelos'
41.1820000000000	-8.60000000000000	'Massarelos'
41.1480000000000	-8.60600000000000	'Massarelos'
41.1670000000000	-8.64900000000000	'Massarelos'
41.1410000000000	-8.61400000000000	'Massarelos'
41.1670000000000	-8.59500000000000	'Massarelos'
41.1790000000000	-8.60200000000000	'Massarelos'
41.1600000000000	-8.64000000000000	'Massarelos'
41.1480000000000	-8.61300000000000	'Massarelos'
41.1370000000000	-8.61900000000000	'Massarelos'
41.2080000000000	-8.68800000000000	'Massarelos'
41.1620000000000	-8.58800000000000	'Massarelos'
41.1660000000000	-8.61200000000000	'Massarelos'
41.1890000000000	-8.53500000000000	'Massarelos'
41.1490000000000	-8.60400000000000	'Massarelos'
41.1590000000000	-8.66300000000000	'Massarelos'
41.1470000000000	-8.62200000000000	'Massarelos'
41.1970000000000	-8.69600000000000	'Massarelos'
41.1550000000000	-8.63700000000000	'Massarelos'
41.1840000000000	-8.69100000000000	'Massarelos'
41.1530000000000	-8.59100000000000	'Massarelos'
41.1810000000000	-8.60400000000000	'Massarelos'
41.1670000000000	-8.61000000000000	'Massarelos'
41.2320000000000	-8.66100000000000	'Massarelos'
41.1610000000000	-8.62800000000000	'Massarelos'
41.1440000000000	-8.62500000000000	'Massarelos'
41.1560000000000	-8.59100000000000	'Massarelos'
41.1540000000000	-8.60900000000000	'Massarelos'
41.1720000000000	-8.68400000000000	'Massarelos'
41.1640000000000	-8.66200000000000	'Massarelos'
41.1820000000000	-8.60400000000000	'Massarelos'
41.1680000000000	-8.59000000000000	'Massarelos'
41.1800000000000	-8.68700000000000	'Massarelos'
41.1470000000000	-8.61700000000000	'Massarelos'
41.1610000000000	-8.64900000000000	'Massarelos'
41.2340000000000	-8.66600000000000	'Massarelos'
41.1790000000000	-8.58700000000000	'Massarelos'
41.1560000000000	-8.62900000000000	'Massarelos'
41.1320000000000	-8.62900000000000	'Massarelos'
41.1720000000000	-8.64600000000000	'Massarelos'
41.1550000000000	-8.62000000000000	'Massarelos'
41.1490000000000	-8.61900000000000	'Massarelos'
41.1620000000000	-8.63500000000000	'Massarelos'
41.1570000000000	-8.62700000000000	'Massarelos'
41.1520000000000	-8.60700000000000	'Massarelos'
41.1570000000000	-8.66600000000000	'Massarelos'
41.1910000000000	-8.49400000000000	'Massarelos'
41.2000000000000	-8.66000000000000	'Massarelos'
41.1570000000000	-8.62500000000000	'Massarelos'
41.1600000000000	-8.62400000000000	'Massarelos'
41.1350000000000	-8.60800000000000	'Massarelos'
41.1470000000000	-8.60700000000000	'Massarelos'
41.1800000000000	-8.66200000000000	'Massarelos'
41.1370000000000	-8.61400000000000	'Massarelos'
41.1270000000000	-8.61500000000000	'Massarelos'
41.1300000000000	-8.60500000000000	'Massarelos'
41.1460000000000	-8.61100000000000	'Massarelos'
41.1550000000000	-8.67100000000000	'Massarelos'
41.1770000000000	-8.66900000000000	'Massarelos'
41.1530000000000	-8.59800000000000	'Massarelos'
41.1880000000000	-8.56800000000000	'Massarelos'
41.1660000000000	-8.58800000000000	'Massarelos'
41.1550000000000	-8.62900000000000	'Massarelos'
41.1430000000000	-8.61800000000000	'Massarelos'
41.1600000000000	-8.60900000000000	'Massarelos'
41.1700000000000	-8.60900000000000	'Massarelos'
41.1530000000000	-8.67000000000000	'Massarelos'
41.1550000000000	-8.60400000000000	'Massarelos'
41.1810000000000	-8.65800000000000	'Massarelos'
41.1640000000000	-8.59000000000000	'Massarelos'
41.1570000000000	-8.66800000000000	'Massarelos'
41.1580000000000	-8.59800000000000	'Massarelos'
41.1590000000000	-8.63600000000000	'Massarelos'
41.1450000000000	-8.59700000000000	'Massarelos'
41.1850000000000	-8.57400000000000	'Massarelos'
41.1490000000000	-8.62100000000000	'Massarelos'
41.1500000000000	-8.67300000000000	'Massarelos'
41.1520000000000	-8.66300000000000	'Massarelos'
41.1540000000000	-8.64900000000000	'Massarelos'
41.1650000000000	-8.59200000000000	'Massarelos'
41.1530000000000	-8.63100000000000	'Massarelos'
41.1600000000000	-8.60600000000000	'Massarelos'
41.1610000000000	-8.61100000000000	'Massarelos'
41.1460000000000	-8.59300000000000	'Massarelos'
41.1500000000000	-8.62200000000000	'Massarelos'
41.1580000000000	-8.60200000000000	'Massarelos'
41.1740000000000	-8.61700000000000	'Massarelos'
41.1620000000000	-8.61500000000000	'Massarelos'
41.1710000000000	-8.64800000000000	'Massarelos'
41.1450000000000	-8.55600000000000	'Massarelos'
41.1590000000000	-8.59200000000000	'Massarelos'
41.1630000000000	-8.60800000000000	'Massarelos'
41.1760000000000	-8.66800000000000	'Massarelos'
41.1450000000000	-8.60300000000000	'Massarelos'
41.1630000000000	-8.66400000000000	'Massarelos'
41.1840000000000	-8.68400000000000	'Massarelos'
41.1520000000000	-8.63600000000000	'Massarelos'
41.1500000000000	-8.63200000000000	'Massarelos'
41.2320000000000	-8.62500000000000	'Massarelos'
41.1770000000000	-8.66300000000000	'Massarelos'
41.1450000000000	-8.60200000000000	'Massarelos'
41.1610000000000	-8.66700000000000	'Massarelos'
41.1850000000000	-8.64500000000000	'Massarelos'
41.1480000000000	-8.62200000000000	'Massarelos'
41.1760000000000	-8.56200000000000	'Massarelos'
41.1720000000000	-8.61200000000000	'Massarelos'
41.1570000000000	-8.62400000000000	'Massarelos'
41.1640000000000	-8.63700000000000	'Massarelos'
41.1410000000000	-8.61600000000000	'Massarelos'
41.1600000000000	-8.59600000000000	'Massarelos'
41.1450000000000	-8.62000000000000	'Massarelos'
41.2220000000000	-8.56800000000000	'Massarelos'
41.1500000000000	-8.58600000000000	'Massarelos'
41.1450000000000	-8.60500000000000	'Massarelos'
41.1620000000000	-8.61100000000000	'Cedofeita'
41.1630000000000	-8.61100000000000	'Cedofeita'
41.1810000000000	-8.59000000000000	'Cedofeita'
41.1790000000000	-8.60000000000000	'Cedofeita'
41.1800000000000	-8.66300000000000	'Cedofeita'
41.1770000000000	-8.59800000000000	'Cedofeita'
41.2380000000000	-8.67000000000000	'Cedofeita'
41.0940000000000	-8.58400000000000	'Cedofeita'
41.1580000000000	-8.57600000000000	'Cedofeita'
41.1950000000000	-8.64300000000000	'Cedofeita'
41.1470000000000	-8.62100000000000	'Cedofeita'
41.1680000000000	-8.63600000000000	'Cedofeita'
41.1750000000000	-8.66800000000000	'Cedofeita'
41.1480000000000	-8.62500000000000	'Cedofeita'
41.1490000000000	-8.61700000000000	'Cedofeita'
41.1540000000000	-8.63100000000000	'Cedofeita'
41.1470000000000	-8.61900000000000	'Cedofeita'
41.1890000000000	-8.63200000000000	'Cedofeita'
41.1470000000000	-8.61800000000000	'Cedofeita'
41.1220000000000	-8.60900000000000	'Cedofeita'
41.1460000000000	-8.59000000000000	'Cedofeita'
41.1700000000000	-8.65700000000000	'Cedofeita'
41.1300000000000	-8.60600000000000	'Cedofeita'
41.1400000000000	-8.61400000000000	'Cedofeita'
41.1960000000000	-8.68400000000000	'Cedofeita'
41.1520000000000	-8.63700000000000	'Cedofeita'
41.1180000000000	-8.62100000000000	'Cedofeita'
41.1620000000000	-8.60700000000000	'Cedofeita'
41.1480000000000	-8.61400000000000	'Cedofeita'
41.1580000000000	-8.56900000000000	'Cedofeita'
41.1790000000000	-8.68100000000000	'Cedofeita'
41.1690000000000	-8.63800000000000	'Cedofeita'
41.1660000000000	-8.65200000000000	'Cedofeita'
41.1580000000000	-8.57500000000000	'Cedofeita'
41.1780000000000	-8.62300000000000	'Cedofeita'
41.1620000000000	-8.65400000000000	'Cedofeita'
41.1680000000000	-8.60100000000000	'Cedofeita'
41.1820000000000	-8.59900000000000	'Cedofeita'
41.0770000000000	-8.61300000000000	'Cedofeita'
41.1580000000000	-8.63000000000000	'Cedofeita'
41.1370000000000	-8.63400000000000	'Cedofeita'
41.1550000000000	-8.56800000000000	'Cedofeita'
41.1520000000000	-8.59900000000000	'Cedofeita'
41.1810000000000	-8.65000000000000	'Cedofeita'
41.1450000000000	-8.61700000000000	'Cedofeita'
41.1780000000000	-8.61900000000000	'Cedofeita'
41.1560000000000	-8.64800000000000	'Cedofeita'
41.1460000000000	-8.62200000000000	'Cedofeita'
41.1470000000000	-8.61300000000000	'Cedofeita'
41.2110000000000	-8.68900000000000	'Cedofeita'
41.1830000000000	-8.60100000000000	'Cedofeita'
41.1520000000000	-8.60900000000000	'Cedofeita'
41.1660000000000	-8.62600000000000	'Cedofeita'
41.1710000000000	-8.54600000000000	'Cedofeita'
41.1690000000000	-8.61200000000000	'Cedofeita'
41.1620000000000	-8.62700000000000	'Cedofeita'
41.1540000000000	-8.61700000000000	'Cedofeita'
41.1410000000000	-8.63400000000000	'Cedofeita'
41.1390000000000	-8.56000000000000	'Cedofeita'
41.1470000000000	-8.63300000000000	'Cedofeita'
41.1690000000000	-8.63000000000000	'Cedofeita'
41.1650000000000	-8.58800000000000	'Cedofeita'
41.1640000000000	-8.63100000000000	'Cedofeita'
41.2210000000000	-8.61400000000000	'Cedofeita'
41.1580000000000	-8.59500000000000	'Cedofeita'
41.1490000000000	-8.60900000000000	'Cedofeita'
41.1560000000000	-8.67000000000000	'Cedofeita'
41.1710000000000	-8.62800000000000	'Cedofeita'
41.2180000000000	-8.61400000000000	'Cedofeita'
41.1570000000000	-8.61200000000000	'Cedofeita'
41.1730000000000	-8.61000000000000	'Cedofeita'
41.1520000000000	-8.63300000000000	'Cedofeita'
41.1640000000000	-8.60000000000000	'Cedofeita'
41.1520000000000	-8.63100000000000	'Cedofeita'
41.1500000000000	-8.62000000000000	'Cedofeita'
41.1860000000000	-8.55700000000000	'Cedofeita'
41.1470000000000	-8.61600000000000	'Cedofeita'
41.1510000000000	-8.61900000000000	'Cedofeita'
41.1430000000000	-8.60900000000000	'Cedofeita'
41.1520000000000	-8.54500000000000	'Cedofeita'
41.1490000000000	-8.61300000000000	'Cedofeita'
41.1790000000000	-8.57300000000000	'Cedofeita'
41.1370000000000	-8.58100000000000	'Cedofeita'
41.1230000000000	-8.60700000000000	'Cedofeita'
41.1360000000000	-8.61700000000000	'Cedofeita'
41.1640000000000	-8.63200000000000	'Cedofeita'
41.1760000000000	-8.62500000000000	'Cedofeita'
41.1640000000000	-8.65000000000000	'Cedofeita'
41.1550000000000	-8.61200000000000	'Cedofeita'
41.1750000000000	-8.64900000000000	[]
41.1770000000000	-8.65200000000000	[]
41.1630000000000	-8.63900000000000	[]
41.1610000000000	-8.63200000000000	[]
41.2130000000000	-8.56100000000000	[]
41.1630000000000	-8.66900000000000	[]
41.1690000000000	-8.58900000000000	[]
41.1540000000000	-8.64800000000000	[]
41.1770000000000	-8.57300000000000	[]
41.1620000000000	-8.61300000000000	[]
41.1850000000000	-8.68000000000000	[]
41.1700000000000	-8.67000000000000	[]
41.1820000000000	-8.60300000000000	[]
41.1520000000000	-8.62100000000000	[]
41.1410000000000	-8.61900000000000	[]
41.1600000000000	-8.64400000000000	[]
41.1560000000000	-8.62000000000000	[]
41.2520000000000	-8.65200000000000	[]
41.1620000000000	-8.65600000000000	[]
41.1480000000000	-8.62000000000000	[]
41.1650000000000	-8.61900000000000	[]
41.1630000000000	-8.63200000000000	[]
41.1430000000000	-8.61100000000000	[]
41.1770000000000	-8.66400000000000	[]
41.1520000000000	-8.63800000000000	[]
41.1810000000000	-8.66300000000000	[]
41.1670000000000	-8.66800000000000	[]
41.1790000000000	-8.58900000000000	[]
41.1870000000000	-8.59000000000000	[]
41.1610000000000	-8.60900000000000	[]
41.1790000000000	-8.59800000000000	[]
41.1910000000000	-8.61100000000000	[]
41.1450000000000	-8.60100000000000	[]
41.1510000000000	-8.60700000000000	[]
41.1550000000000	-8.67700000000000	[]
41.1490000000000	-8.60300000000000	[]
41.1570000000000	-8.68000000000000	[]
41.1690000000000	-8.61100000000000	[]
41.1690000000000	-8.57100000000000	[]
41.1430000000000	-8.61400000000000	[]
41.1570000000000	-8.68200000000000	[]
41.1650000000000	-8.60600000000000	[]
41.1710000000000	-8.64400000000000	[]
41.1580000000000	-8.61100000000000	[]
41.1730000000000	-8.68700000000000	[]
41.1430000000000	-8.61000000000000	[]
41.1520000000000	-8.57500000000000	[]
41.1620000000000	-8.59200000000000	[]
41.1470000000000	-8.59800000000000	[]
41.1470000000000	-8.58600000000000	[]
41.1870000000000	-8.49900000000000	[]
41.1590000000000	-8.60000000000000	[]
41.1620000000000	-8.62000000000000	[]
41.1540000000000	-8.67700000000000	[]
41.1550000000000	-8.66600000000000	[]
41.1480000000000	-8.60900000000000	[]
41.1590000000000	-8.61100000000000	[]
41.1420000000000	-8.63900000000000	[]
41.1640000000000	-8.61100000000000	[]
41.1740000000000	-8.60300000000000	[]
41.1470000000000	-8.60800000000000	[]
41.1840000000000	-8.63100000000000	[]
41.1550000000000	-8.64800000000000	[]
41.1720000000000	-8.64100000000000	[]
41.1600000000000	-8.62800000000000	[]
41.1540000000000	-8.64700000000000	[]
41.1460000000000	-8.61000000000000	[]
41.1800000000000	-8.60500000000000	[]
41.1730000000000	-8.68800000000000	[]
41.1570000000000	-8.61100000000000	[]
41.1630000000000	-8.66800000000000	[]
41.1570000000000	-8.66300000000000	[]
41.1600000000000	-8.60400000000000	[]
41.1580000000000	-8.63900000000000	[]
41.1900000000000	-8.51000000000000	[]
41.1400000000000	-8.63600000000000	[]
41.1520000000000	-8.63200000000000	[]
41.1610000000000	-8.58200000000000	[]
41.1480000000000	-8.60000000000000	[]
41.1620000000000	-8.64900000000000	[]
41.1560000000000	-8.66600000000000	[]
41.1400000000000	-8.63500000000000	[]
41.1630000000000	-8.66300000000000	[]
41.1610000000000	-8.65700000000000	[]
